ID,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,Duration,Interval,req_day,req_hour,req_day0fWeek,drop_day,drop_hour
5315,3512,Airport,NA,No Cars Available,7/13/2016 17:41,NA,NA,Evening,13,17,Wednesday,NA,NA
5316,3519,Airport,NA,No Cars Available,7/13/2016 17:41,NA,NA,Evening,13,17,Wednesday,NA,NA
5317,3516,Airport,NA,No Cars Available,7/13/2016 17:41,NA,NA,Evening,13,17,Wednesday,NA,NA
5318,3513,Airport,NA,No Cars Available,7/13/2016 17:42,NA,NA,Evening,13,17,Wednesday,NA,NA
5319,3515,Airport,NA,No Cars Available,7/13/2016 17:42,NA,NA,Evening,13,17,Wednesday,NA,NA
5320,3521,Airport,NA,No Cars Available,7/13/2016 17:45,NA,NA,Evening,13,17,Wednesday,NA,NA
5321,3527,Airport,NA,No Cars Available,7/13/2016 17:46,NA,NA,Evening,13,17,Wednesday,NA,NA
5322,3526,Airport,NA,No Cars Available,7/13/2016 17:48,NA,NA,Evening,13,17,Wednesday,NA,NA
5323,3522,Airport,NA,No Cars Available,7/13/2016 17:49,NA,NA,Evening,13,17,Wednesday,NA,NA
5324,3536,Airport,NA,No Cars Available,7/13/2016 17:51,NA,NA,Evening,13,17,Wednesday,NA,NA
5325,3534,Airport,NA,No Cars Available,7/13/2016 17:51,NA,NA,Evening,13,17,Wednesday,NA,NA
5326,3537,Airport,NA,No Cars Available,7/13/2016 17:55,NA,NA,Evening,13,17,Wednesday,NA,NA
5327,3533,Airport,NA,No Cars Available,7/13/2016 17:56,NA,NA,Evening,13,17,Wednesday,NA,NA
5328,3535,Airport,NA,No Cars Available,7/13/2016 17:56,NA,NA,Evening,13,17,Wednesday,NA,NA
5329,3532,Airport,NA,No Cars Available,7/13/2016 17:57,NA,NA,Evening,13,17,Wednesday,NA,NA
5330,3547,Airport,NA,No Cars Available,7/13/2016 17:57,NA,NA,Evening,13,17,Wednesday,NA,NA
5331,3531,Airport,NA,No Cars Available,7/13/2016 17:57,NA,NA,Evening,13,17,Wednesday,NA,NA
5332,3538,Airport,NA,No Cars Available,7/13/2016 17:58,NA,NA,Evening,13,17,Wednesday,NA,NA
5333,3543,Airport,NA,No Cars Available,7/13/2016 17:59,NA,NA,Evening,13,17,Wednesday,NA,NA
5334,3539,Airport,NA,No Cars Available,7/13/2016 18:02,NA,NA,Evening,13,18,Wednesday,NA,NA
5335,3542,Airport,NA,No Cars Available,7/13/2016 18:05,NA,NA,Evening,13,18,Wednesday,NA,NA
5336,3553,Airport,NA,No Cars Available,7/13/2016 18:08,NA,NA,Evening,13,18,Wednesday,NA,NA
5337,3562,Airport,NA,No Cars Available,7/13/2016 18:09,NA,NA,Evening,13,18,Wednesday,NA,NA
5338,3550,Airport,NA,No Cars Available,7/13/2016 18:10,NA,NA,Evening,13,18,Wednesday,NA,NA
5339,3551,Airport,NA,No Cars Available,7/13/2016 18:10,NA,NA,Evening,13,18,Wednesday,NA,NA
5340,3557,Airport,NA,No Cars Available,7/13/2016 18:10,NA,NA,Evening,13,18,Wednesday,NA,NA
5341,3560,Airport,NA,No Cars Available,7/13/2016 18:10,NA,NA,Evening,13,18,Wednesday,NA,NA
5342,3566,Airport,NA,No Cars Available,7/13/2016 18:13,NA,NA,Evening,13,18,Wednesday,NA,NA
5343,3567,Airport,NA,No Cars Available,7/13/2016 18:14,NA,NA,Evening,13,18,Wednesday,NA,NA
5344,3554,Airport,NA,No Cars Available,7/13/2016 18:14,NA,NA,Evening,13,18,Wednesday,NA,NA
5345,3556,Airport,NA,No Cars Available,7/13/2016 18:15,NA,NA,Evening,13,18,Wednesday,NA,NA
5346,3563,Airport,NA,No Cars Available,7/13/2016 18:16,NA,NA,Evening,13,18,Wednesday,NA,NA
5347,3569,Airport,NA,No Cars Available,7/13/2016 18:19,NA,NA,Evening,13,18,Wednesday,NA,NA
5348,3571,Airport,NA,No Cars Available,7/13/2016 18:22,NA,NA,Evening,13,18,Wednesday,NA,NA
5349,3574,Airport,NA,No Cars Available,7/13/2016 18:22,NA,NA,Evening,13,18,Wednesday,NA,NA
5350,3568,Airport,NA,No Cars Available,7/13/2016 18:22,NA,NA,Evening,13,18,Wednesday,NA,NA
5351,3576,Airport,NA,No Cars Available,7/13/2016 18:23,NA,NA,Evening,13,18,Wednesday,NA,NA
5352,3570,Airport,NA,No Cars Available,7/13/2016 18:24,NA,NA,Evening,13,18,Wednesday,NA,NA
5353,3578,Airport,NA,No Cars Available,7/13/2016 18:26,NA,NA,Evening,13,18,Wednesday,NA,NA
5354,3579,Airport,NA,No Cars Available,7/13/2016 18:26,NA,NA,Evening,13,18,Wednesday,NA,NA
5355,3582,Airport,NA,No Cars Available,7/13/2016 18:27,NA,NA,Evening,13,18,Wednesday,NA,NA
5356,3589,Airport,NA,No Cars Available,7/13/2016 18:27,NA,NA,Evening,13,18,Wednesday,NA,NA
5357,3580,Airport,NA,No Cars Available,7/13/2016 18:27,NA,NA,Evening,13,18,Wednesday,NA,NA
5358,3575,Airport,NA,No Cars Available,7/13/2016 18:27,NA,NA,Evening,13,18,Wednesday,NA,NA
5359,3573,City,NA,No Cars Available,7/13/2016 18:29,NA,NA,Evening,13,18,Wednesday,NA,NA
5360,3592,Airport,NA,No Cars Available,7/13/2016 18:29,NA,NA,Evening,13,18,Wednesday,NA,NA
5361,3587,Airport,NA,No Cars Available,7/13/2016 18:30,NA,NA,Evening,13,18,Wednesday,NA,NA
5362,3586,Airport,NA,No Cars Available,7/13/2016 18:32,NA,NA,Evening,13,18,Wednesday,NA,NA
5363,3581,Airport,NA,No Cars Available,7/13/2016 18:32,NA,NA,Evening,13,18,Wednesday,NA,NA
5364,3588,Airport,NA,No Cars Available,7/13/2016 18:33,NA,NA,Evening,13,18,Wednesday,NA,NA
5365,3591,Airport,NA,No Cars Available,7/13/2016 18:33,NA,NA,Evening,13,18,Wednesday,NA,NA
5366,3595,Airport,NA,No Cars Available,7/13/2016 18:35,NA,NA,Evening,13,18,Wednesday,NA,NA
5367,3597,Airport,NA,No Cars Available,7/13/2016 18:36,NA,NA,Evening,13,18,Wednesday,NA,NA
5368,3599,Airport,NA,No Cars Available,7/13/2016 18:38,NA,NA,Evening,13,18,Wednesday,NA,NA
5369,3596,Airport,NA,No Cars Available,7/13/2016 18:39,NA,NA,Evening,13,18,Wednesday,NA,NA
5370,3604,Airport,NA,No Cars Available,7/13/2016 18:43,NA,NA,Evening,13,18,Wednesday,NA,NA
5371,3603,Airport,NA,No Cars Available,7/13/2016 18:44,NA,NA,Evening,13,18,Wednesday,NA,NA
5372,3605,Airport,NA,No Cars Available,7/13/2016 18:44,NA,NA,Evening,13,18,Wednesday,NA,NA
5373,3600,Airport,NA,No Cars Available,7/13/2016 18:45,NA,NA,Evening,13,18,Wednesday,NA,NA
5374,3607,Airport,NA,No Cars Available,7/13/2016 18:45,NA,NA,Evening,13,18,Wednesday,NA,NA
5375,3608,Airport,NA,No Cars Available,7/13/2016 18:47,NA,NA,Evening,13,18,Wednesday,NA,NA
5376,3611,Airport,NA,No Cars Available,7/13/2016 18:48,NA,NA,Evening,13,18,Wednesday,NA,NA
5377,3609,City,NA,No Cars Available,7/13/2016 18:49,NA,NA,Evening,13,18,Wednesday,NA,NA
5378,3610,Airport,NA,No Cars Available,7/13/2016 18:49,NA,NA,Evening,13,18,Wednesday,NA,NA
5379,3616,Airport,NA,No Cars Available,7/13/2016 18:49,NA,NA,Evening,13,18,Wednesday,NA,NA
5380,3606,Airport,NA,No Cars Available,7/13/2016 18:50,NA,NA,Evening,13,18,Wednesday,NA,NA
5381,3614,City,NA,No Cars Available,7/13/2016 18:51,NA,NA,Evening,13,18,Wednesday,NA,NA
5382,3618,Airport,NA,No Cars Available,7/13/2016 18:52,NA,NA,Evening,13,18,Wednesday,NA,NA
5383,3612,Airport,NA,No Cars Available,7/13/2016 18:53,NA,NA,Evening,13,18,Wednesday,NA,NA
5384,3623,Airport,NA,No Cars Available,7/13/2016 18:54,NA,NA,Evening,13,18,Wednesday,NA,NA
5385,3619,Airport,NA,No Cars Available,7/13/2016 18:55,NA,NA,Evening,13,18,Wednesday,NA,NA
5386,3627,Airport,NA,No Cars Available,7/13/2016 18:57,NA,NA,Evening,13,18,Wednesday,NA,NA
5387,3635,Airport,NA,No Cars Available,7/13/2016 18:58,NA,NA,Evening,13,18,Wednesday,NA,NA
5388,3629,Airport,NA,No Cars Available,7/13/2016 18:58,NA,NA,Evening,13,18,Wednesday,NA,NA
5389,3626,Airport,NA,No Cars Available,7/13/2016 19:00,NA,NA,Evening,13,19,Wednesday,NA,NA
5390,3633,City,NA,No Cars Available,7/13/2016 19:00,NA,NA,Evening,13,19,Wednesday,NA,NA
5391,3637,Airport,NA,No Cars Available,7/13/2016 19:05,NA,NA,Evening,13,19,Wednesday,NA,NA
5392,3639,Airport,NA,No Cars Available,7/13/2016 19:05,NA,NA,Evening,13,19,Wednesday,NA,NA
5393,3628,Airport,NA,No Cars Available,7/13/2016 19:06,NA,NA,Evening,13,19,Wednesday,NA,NA
5394,3642,Airport,NA,No Cars Available,7/13/2016 19:07,NA,NA,Evening,13,19,Wednesday,NA,NA
5395,3636,Airport,NA,No Cars Available,7/13/2016 19:07,NA,NA,Evening,13,19,Wednesday,NA,NA
5396,3647,Airport,NA,No Cars Available,7/13/2016 19:09,NA,NA,Evening,13,19,Wednesday,NA,NA
5397,3655,Airport,NA,No Cars Available,7/13/2016 19:11,NA,NA,Evening,13,19,Wednesday,NA,NA
5398,3643,Airport,NA,No Cars Available,7/13/2016 19:12,NA,NA,Evening,13,19,Wednesday,NA,NA
5399,3654,Airport,NA,No Cars Available,7/13/2016 19:15,NA,NA,Evening,13,19,Wednesday,NA,NA
5400,3652,Airport,NA,No Cars Available,7/13/2016 19:16,NA,NA,Evening,13,19,Wednesday,NA,NA
5401,3650,Airport,NA,No Cars Available,7/13/2016 19:17,NA,NA,Evening,13,19,Wednesday,NA,NA
5402,3665,Airport,NA,No Cars Available,7/13/2016 19:21,NA,NA,Evening,13,19,Wednesday,NA,NA
5403,3663,Airport,NA,No Cars Available,7/13/2016 19:22,NA,NA,Evening,13,19,Wednesday,NA,NA
5404,3664,Airport,NA,No Cars Available,7/13/2016 19:22,NA,NA,Evening,13,19,Wednesday,NA,NA
5405,3659,Airport,NA,No Cars Available,7/13/2016 19:24,NA,NA,Evening,13,19,Wednesday,NA,NA
5406,3677,Airport,NA,No Cars Available,7/13/2016 19:24,NA,NA,Evening,13,19,Wednesday,NA,NA
5407,3670,Airport,NA,No Cars Available,7/13/2016 19:25,NA,NA,Evening,13,19,Wednesday,NA,NA
5408,3669,Airport,NA,No Cars Available,7/13/2016 19:25,NA,NA,Evening,13,19,Wednesday,NA,NA
5409,3675,Airport,NA,No Cars Available,7/13/2016 19:25,NA,NA,Evening,13,19,Wednesday,NA,NA
5410,3682,Airport,NA,No Cars Available,7/13/2016 19:31,NA,NA,Evening,13,19,Wednesday,NA,NA
5411,3674,Airport,NA,No Cars Available,7/13/2016 19:31,NA,NA,Evening,13,19,Wednesday,NA,NA
5412,3678,Airport,NA,No Cars Available,7/13/2016 19:33,NA,NA,Evening,13,19,Wednesday,NA,NA
5413,3673,Airport,NA,No Cars Available,7/13/2016 19:35,NA,NA,Evening,13,19,Wednesday,NA,NA
5414,3687,Airport,NA,No Cars Available,7/13/2016 19:35,NA,NA,Evening,13,19,Wednesday,NA,NA
5415,3683,Airport,NA,No Cars Available,7/13/2016 19:36,NA,NA,Evening,13,19,Wednesday,NA,NA
5416,3685,Airport,NA,No Cars Available,7/13/2016 19:37,NA,NA,Evening,13,19,Wednesday,NA,NA
5417,3684,Airport,NA,No Cars Available,7/13/2016 19:38,NA,NA,Evening,13,19,Wednesday,NA,NA
5418,3692,Airport,NA,No Cars Available,7/13/2016 19:40,NA,NA,Evening,13,19,Wednesday,NA,NA
5419,3680,Airport,NA,No Cars Available,7/13/2016 19:40,NA,NA,Evening,13,19,Wednesday,NA,NA
5420,3689,Airport,NA,No Cars Available,7/13/2016 19:41,NA,NA,Evening,13,19,Wednesday,NA,NA
5421,3696,Airport,NA,No Cars Available,7/13/2016 19:43,NA,NA,Evening,13,19,Wednesday,NA,NA
5422,3693,Airport,NA,No Cars Available,7/13/2016 19:43,NA,NA,Evening,13,19,Wednesday,NA,NA
5423,3695,Airport,NA,No Cars Available,7/13/2016 19:43,NA,NA,Evening,13,19,Wednesday,NA,NA
5424,3709,Airport,NA,No Cars Available,7/13/2016 19:44,NA,NA,Evening,13,19,Wednesday,NA,NA
5425,3708,Airport,NA,No Cars Available,7/13/2016 19:45,NA,NA,Evening,13,19,Wednesday,NA,NA
5426,3699,Airport,NA,No Cars Available,7/13/2016 19:45,NA,NA,Evening,13,19,Wednesday,NA,NA
5427,3691,Airport,NA,No Cars Available,7/13/2016 19:46,NA,NA,Evening,13,19,Wednesday,NA,NA
5428,3705,Airport,NA,No Cars Available,7/13/2016 19:47,NA,NA,Evening,13,19,Wednesday,NA,NA
5429,3707,Airport,NA,No Cars Available,7/13/2016 19:48,NA,NA,Evening,13,19,Wednesday,NA,NA
5430,3706,Airport,NA,No Cars Available,7/13/2016 19:49,NA,NA,Evening,13,19,Wednesday,NA,NA
5431,3702,Airport,NA,No Cars Available,7/13/2016 19:50,NA,NA,Evening,13,19,Wednesday,NA,NA
5432,3700,Airport,NA,No Cars Available,7/13/2016 19:50,NA,NA,Evening,13,19,Wednesday,NA,NA
5433,3712,Airport,NA,No Cars Available,7/13/2016 19:51,NA,NA,Evening,13,19,Wednesday,NA,NA
5434,3698,Airport,NA,No Cars Available,7/13/2016 19:51,NA,NA,Evening,13,19,Wednesday,NA,NA
5435,3710,Airport,NA,No Cars Available,7/13/2016 19:51,NA,NA,Evening,13,19,Wednesday,NA,NA
5436,3714,Airport,NA,No Cars Available,7/13/2016 19:53,NA,NA,Evening,13,19,Wednesday,NA,NA
5437,3720,Airport,NA,No Cars Available,7/13/2016 19:55,NA,NA,Evening,13,19,Wednesday,NA,NA
5438,3719,Airport,NA,No Cars Available,7/13/2016 19:58,NA,NA,Evening,13,19,Wednesday,NA,NA
5439,3717,Airport,NA,No Cars Available,7/13/2016 19:58,NA,NA,Evening,13,19,Wednesday,NA,NA
5440,3715,Airport,NA,No Cars Available,7/13/2016 19:59,NA,NA,Evening,13,19,Wednesday,NA,NA
5441,3713,Airport,NA,No Cars Available,7/13/2016 19:59,NA,NA,Evening,13,19,Wednesday,NA,NA
5442,3716,Airport,NA,No Cars Available,7/13/2016 20:01,NA,NA,Evening,13,20,Wednesday,NA,NA
5443,3726,Airport,NA,No Cars Available,7/13/2016 20:04,NA,NA,Evening,13,20,Wednesday,NA,NA
5444,3724,Airport,NA,No Cars Available,7/13/2016 20:04,NA,NA,Evening,13,20,Wednesday,NA,NA
5445,3721,Airport,NA,No Cars Available,7/13/2016 20:04,NA,NA,Evening,13,20,Wednesday,NA,NA
5446,3729,Airport,NA,No Cars Available,7/13/2016 20:05,NA,NA,Evening,13,20,Wednesday,NA,NA
5447,3731,Airport,NA,No Cars Available,7/13/2016 20:06,NA,NA,Evening,13,20,Wednesday,NA,NA
5448,3733,Airport,NA,No Cars Available,7/13/2016 20:10,NA,NA,Evening,13,20,Wednesday,NA,NA
5449,3730,Airport,NA,No Cars Available,7/13/2016 20:11,NA,NA,Evening,13,20,Wednesday,NA,NA
5450,3735,Airport,NA,No Cars Available,7/13/2016 20:11,NA,NA,Evening,13,20,Wednesday,NA,NA
5451,3734,Airport,NA,No Cars Available,7/13/2016 20:12,NA,NA,Evening,13,20,Wednesday,NA,NA
5452,3737,Airport,NA,No Cars Available,7/13/2016 20:19,NA,NA,Evening,13,20,Wednesday,NA,NA
5453,3736,Airport,NA,No Cars Available,7/13/2016 20:20,NA,NA,Evening,13,20,Wednesday,NA,NA
5454,3746,Airport,NA,No Cars Available,7/13/2016 20:22,NA,NA,Evening,13,20,Wednesday,NA,NA
5455,3747,Airport,NA,No Cars Available,7/13/2016 20:25,NA,NA,Evening,13,20,Wednesday,NA,NA
5456,3751,Airport,NA,No Cars Available,7/13/2016 20:29,NA,NA,Evening,13,20,Wednesday,NA,NA
5457,3750,Airport,NA,No Cars Available,7/13/2016 20:30,NA,NA,Evening,13,20,Wednesday,NA,NA
5458,3752,Airport,NA,No Cars Available,7/13/2016 20:31,NA,NA,Evening,13,20,Wednesday,NA,NA
5459,3754,Airport,NA,No Cars Available,7/13/2016 20:32,NA,NA,Evening,13,20,Wednesday,NA,NA
5460,3749,Airport,NA,No Cars Available,7/13/2016 20:32,NA,NA,Evening,13,20,Wednesday,NA,NA
5461,3757,Airport,NA,No Cars Available,7/13/2016 20:33,NA,NA,Evening,13,20,Wednesday,NA,NA
5462,3765,Airport,NA,No Cars Available,7/13/2016 20:35,NA,NA,Evening,13,20,Wednesday,NA,NA
5463,3756,Airport,NA,No Cars Available,7/13/2016 20:35,NA,NA,Evening,13,20,Wednesday,NA,NA
5464,3764,Airport,NA,No Cars Available,7/13/2016 20:35,NA,NA,Evening,13,20,Wednesday,NA,NA
5465,3770,Airport,NA,No Cars Available,7/13/2016 20:39,NA,NA,Evening,13,20,Wednesday,NA,NA
5466,3778,Airport,NA,No Cars Available,7/13/2016 20:40,NA,NA,Evening,13,20,Wednesday,NA,NA
5467,3772,Airport,NA,No Cars Available,7/13/2016 20:40,NA,NA,Evening,13,20,Wednesday,NA,NA
5468,3760,Airport,NA,No Cars Available,7/13/2016 20:40,NA,NA,Evening,13,20,Wednesday,NA,NA
5469,3779,Airport,NA,No Cars Available,7/13/2016 20:42,NA,NA,Evening,13,20,Wednesday,NA,NA
5470,3773,Airport,NA,No Cars Available,7/13/2016 20:43,NA,NA,Evening,13,20,Wednesday,NA,NA
5471,3769,Airport,NA,No Cars Available,7/13/2016 20:44,NA,NA,Evening,13,20,Wednesday,NA,NA
5472,3781,Airport,NA,No Cars Available,7/13/2016 20:44,NA,NA,Evening,13,20,Wednesday,NA,NA
5473,3785,City,NA,No Cars Available,7/13/2016 20:45,NA,NA,Evening,13,20,Wednesday,NA,NA
5474,3776,Airport,NA,No Cars Available,7/13/2016 20:45,NA,NA,Evening,13,20,Wednesday,NA,NA
5475,3775,Airport,NA,No Cars Available,7/13/2016 20:46,NA,NA,Evening,13,20,Wednesday,NA,NA
5476,3783,Airport,NA,No Cars Available,7/13/2016 20:48,NA,NA,Evening,13,20,Wednesday,NA,NA
5477,3784,Airport,NA,No Cars Available,7/13/2016 20:49,NA,NA,Evening,13,20,Wednesday,NA,NA
5478,3787,Airport,NA,No Cars Available,7/13/2016 20:49,NA,NA,Evening,13,20,Wednesday,NA,NA
5479,3791,Airport,NA,No Cars Available,7/13/2016 20:51,NA,NA,Evening,13,20,Wednesday,NA,NA
5480,3796,Airport,NA,No Cars Available,7/13/2016 20:51,NA,NA,Evening,13,20,Wednesday,NA,NA
5481,3790,Airport,NA,No Cars Available,7/13/2016 20:52,NA,NA,Evening,13,20,Wednesday,NA,NA
5482,3792,Airport,NA,No Cars Available,7/13/2016 20:53,NA,NA,Evening,13,20,Wednesday,NA,NA
5483,3793,Airport,NA,No Cars Available,7/13/2016 20:54,NA,NA,Evening,13,20,Wednesday,NA,NA
5484,3797,Airport,NA,No Cars Available,7/13/2016 20:56,NA,NA,Evening,13,20,Wednesday,NA,NA
5485,3800,Airport,NA,No Cars Available,7/13/2016 20:56,NA,NA,Evening,13,20,Wednesday,NA,NA
5486,3803,Airport,NA,No Cars Available,7/13/2016 20:58,NA,NA,Evening,13,20,Wednesday,NA,NA
5487,3799,City,NA,No Cars Available,7/13/2016 20:58,NA,NA,Evening,13,20,Wednesday,NA,NA
5488,3802,Airport,NA,No Cars Available,7/13/2016 21:00,NA,NA,Evening,13,21,Wednesday,NA,NA
5489,3811,Airport,NA,No Cars Available,7/13/2016 21:02,NA,NA,Evening,13,21,Wednesday,NA,NA
5490,3805,Airport,NA,No Cars Available,7/13/2016 21:03,NA,NA,Evening,13,21,Wednesday,NA,NA
5491,3815,Airport,NA,No Cars Available,7/13/2016 21:07,NA,NA,Evening,13,21,Wednesday,NA,NA
5492,3812,City,NA,No Cars Available,7/13/2016 21:09,NA,NA,Evening,13,21,Wednesday,NA,NA
5493,3816,Airport,NA,No Cars Available,7/13/2016 21:09,NA,NA,Evening,13,21,Wednesday,NA,NA
5494,3821,Airport,NA,No Cars Available,7/13/2016 21:10,NA,NA,Evening,13,21,Wednesday,NA,NA
5495,3814,Airport,NA,No Cars Available,7/13/2016 21:11,NA,NA,Evening,13,21,Wednesday,NA,NA
5496,3829,Airport,NA,No Cars Available,7/13/2016 21:13,NA,NA,Evening,13,21,Wednesday,NA,NA
5497,3825,Airport,NA,No Cars Available,7/13/2016 21:14,NA,NA,Evening,13,21,Wednesday,NA,NA
5498,3833,Airport,NA,No Cars Available,7/13/2016 21:18,NA,NA,Evening,13,21,Wednesday,NA,NA
5499,3823,Airport,NA,No Cars Available,7/13/2016 21:20,NA,NA,Evening,13,21,Wednesday,NA,NA
5500,3828,City,NA,No Cars Available,7/13/2016 21:20,NA,NA,Evening,13,21,Wednesday,NA,NA
5501,3836,Airport,NA,No Cars Available,7/13/2016 21:21,NA,NA,Evening,13,21,Wednesday,NA,NA
5502,3824,Airport,NA,No Cars Available,7/13/2016 21:22,NA,NA,Evening,13,21,Wednesday,NA,NA
5503,3832,Airport,NA,No Cars Available,7/13/2016 21:23,NA,NA,Evening,13,21,Wednesday,NA,NA
5504,3846,Airport,NA,No Cars Available,7/13/2016 21:25,NA,NA,Evening,13,21,Wednesday,NA,NA
5505,3837,Airport,NA,No Cars Available,7/13/2016 21:27,NA,NA,Evening,13,21,Wednesday,NA,NA
5506,3835,Airport,NA,No Cars Available,7/13/2016 21:27,NA,NA,Evening,13,21,Wednesday,NA,NA
5507,3838,Airport,NA,No Cars Available,7/13/2016 21:28,NA,NA,Evening,13,21,Wednesday,NA,NA
5508,3844,Airport,NA,No Cars Available,7/13/2016 21:28,NA,NA,Evening,13,21,Wednesday,NA,NA
5509,3845,Airport,NA,No Cars Available,7/13/2016 21:30,NA,NA,Evening,13,21,Wednesday,NA,NA
5510,3842,Airport,NA,No Cars Available,7/13/2016 21:33,NA,NA,Evening,13,21,Wednesday,NA,NA
5511,3853,Airport,NA,No Cars Available,7/13/2016 21:34,NA,NA,Evening,13,21,Wednesday,NA,NA
5512,3848,Airport,NA,No Cars Available,7/13/2016 21:34,NA,NA,Evening,13,21,Wednesday,NA,NA
5513,3860,Airport,NA,No Cars Available,7/13/2016 21:36,NA,NA,Evening,13,21,Wednesday,NA,NA
5514,3855,Airport,NA,No Cars Available,7/13/2016 21:36,NA,NA,Evening,13,21,Wednesday,NA,NA
5515,3862,City,NA,No Cars Available,7/13/2016 21:37,NA,NA,Evening,13,21,Wednesday,NA,NA
5516,3854,Airport,NA,No Cars Available,7/13/2016 21:37,NA,NA,Evening,13,21,Wednesday,NA,NA
5517,3851,Airport,NA,No Cars Available,7/13/2016 21:38,NA,NA,Evening,13,21,Wednesday,NA,NA
5518,3858,Airport,NA,No Cars Available,7/13/2016 21:38,NA,NA,Evening,13,21,Wednesday,NA,NA
5519,3869,Airport,NA,No Cars Available,7/13/2016 21:43,NA,NA,Evening,13,21,Wednesday,NA,NA
5520,3864,Airport,NA,No Cars Available,7/13/2016 21:45,NA,NA,Evening,13,21,Wednesday,NA,NA
5521,3861,Airport,NA,No Cars Available,7/13/2016 21:47,NA,NA,Evening,13,21,Wednesday,NA,NA
5522,3873,Airport,NA,No Cars Available,7/13/2016 21:47,NA,NA,Evening,13,21,Wednesday,NA,NA
5523,3868,Airport,NA,No Cars Available,7/13/2016 21:48,NA,NA,Evening,13,21,Wednesday,NA,NA
5524,3870,Airport,NA,No Cars Available,7/13/2016 21:48,NA,NA,Evening,13,21,Wednesday,NA,NA
5525,3871,Airport,NA,No Cars Available,7/13/2016 21:49,NA,NA,Evening,13,21,Wednesday,NA,NA
5526,3884,Airport,NA,No Cars Available,7/13/2016 21:51,NA,NA,Evening,13,21,Wednesday,NA,NA
5527,3878,Airport,NA,No Cars Available,7/13/2016 21:51,NA,NA,Evening,13,21,Wednesday,NA,NA
5528,3894,Airport,NA,No Cars Available,7/13/2016 21:52,NA,NA,Evening,13,21,Wednesday,NA,NA
5529,3885,Airport,NA,No Cars Available,7/13/2016 21:53,NA,NA,Evening,13,21,Wednesday,NA,NA
5530,3877,Airport,NA,No Cars Available,7/13/2016 21:53,NA,NA,Evening,13,21,Wednesday,NA,NA
5531,3886,Airport,NA,No Cars Available,7/13/2016 21:53,NA,NA,Evening,13,21,Wednesday,NA,NA
5532,3874,Airport,NA,No Cars Available,7/13/2016 21:54,NA,NA,Evening,13,21,Wednesday,NA,NA
5533,3893,Airport,NA,No Cars Available,7/13/2016 21:56,NA,NA,Evening,13,21,Wednesday,NA,NA
5534,3891,Airport,NA,No Cars Available,7/13/2016 21:57,NA,NA,Evening,13,21,Wednesday,NA,NA
5535,3888,Airport,NA,No Cars Available,7/13/2016 21:57,NA,NA,Evening,13,21,Wednesday,NA,NA
5536,3876,Airport,NA,No Cars Available,7/13/2016 21:58,NA,NA,Evening,13,21,Wednesday,NA,NA
5537,3875,Airport,NA,No Cars Available,7/13/2016 21:59,NA,NA,Evening,13,21,Wednesday,NA,NA
5538,3898,Airport,NA,No Cars Available,7/13/2016 21:59,NA,NA,Evening,13,21,Wednesday,NA,NA
5539,3895,Airport,NA,No Cars Available,7/13/2016 22:01,NA,NA,Evening,13,22,Wednesday,NA,NA
5540,3900,Airport,NA,No Cars Available,7/13/2016 22:03,NA,NA,Evening,13,22,Wednesday,NA,NA
5541,3904,Airport,NA,No Cars Available,7/13/2016 22:03,NA,NA,Evening,13,22,Wednesday,NA,NA
5542,3892,Airport,NA,No Cars Available,7/13/2016 22:05,NA,NA,Evening,13,22,Wednesday,NA,NA
5543,3899,Airport,NA,No Cars Available,7/13/2016 22:05,NA,NA,Evening,13,22,Wednesday,NA,NA
5544,3910,Airport,NA,No Cars Available,7/13/2016 22:05,NA,NA,Evening,13,22,Wednesday,NA,NA
5545,3901,Airport,NA,No Cars Available,7/13/2016 22:09,NA,NA,Evening,13,22,Wednesday,NA,NA
5546,3902,Airport,NA,No Cars Available,7/13/2016 22:09,NA,NA,Evening,13,22,Wednesday,NA,NA
5547,3903,Airport,NA,No Cars Available,7/13/2016 22:11,NA,NA,Evening,13,22,Wednesday,NA,NA
5548,3906,Airport,NA,No Cars Available,7/13/2016 22:12,NA,NA,Evening,13,22,Wednesday,NA,NA
5549,3907,Airport,NA,No Cars Available,7/13/2016 22:12,NA,NA,Evening,13,22,Wednesday,NA,NA
5550,3918,City,NA,No Cars Available,7/13/2016 22:12,NA,NA,Evening,13,22,Wednesday,NA,NA
5551,3912,Airport,NA,No Cars Available,7/13/2016 22:12,NA,NA,Evening,13,22,Wednesday,NA,NA
5552,3928,City,NA,No Cars Available,7/13/2016 22:14,NA,NA,Evening,13,22,Wednesday,NA,NA
5553,3911,Airport,NA,No Cars Available,7/13/2016 22:14,NA,NA,Evening,13,22,Wednesday,NA,NA
5554,3923,City,NA,No Cars Available,7/13/2016 22:18,NA,NA,Evening,13,22,Wednesday,NA,NA
5555,3922,City,NA,No Cars Available,7/13/2016 22:18,NA,NA,Evening,13,22,Wednesday,NA,NA
5556,3931,Airport,NA,No Cars Available,7/13/2016 22:21,NA,NA,Evening,13,22,Wednesday,NA,NA
5557,3930,City,NA,No Cars Available,7/13/2016 22:22,NA,NA,Evening,13,22,Wednesday,NA,NA
5558,3921,City,NA,No Cars Available,7/13/2016 22:23,NA,NA,Evening,13,22,Wednesday,NA,NA
